review_id,customer_id,product_id,review_date,rating,review_text,helpful_votes,verified_purchase
R13959,C08177,P0496,2023-11-27,3,Fine for basic use.,30,1
R16681,C01311,P0655,2023-11-27,3,"Not bad, not great.",22,1
R16090,C01086,P0556,2023-11-27,4,Perfect. Will buy again.,46,0
R05825,C09790,P0354,2023-11-27,4,Perfect. Will buy again.,43,1
R02147,C02989,P0706,2023-11-27,3,"Not bad, not great.",29,1
R18724,C01202,P0905,2023-11-27,3,Fine for basic use.,5,1
R07349,C09345,P0514,2023-11-27,4,Amazing value for the price.,47,1
R19037,C04966,P0385,2023-11-27,3,"It is okay, nothing special.",48,1
R04727,C05228,P0297,2023-11-27,3,"Average quality, meets expectations.",23,1
R11224,C04961,P0807,2023-11-27,1,Would not recommend. Poor value.,19,1
R18976,C06663,P0583,2023-11-27,5,Amazing value for the price.,5,1
R20997,C07804,P0132,2023-11-27,4,Amazing value for the price.,29,1
R14124,C01398,P0938,2023-11-27,3,"It is okay, nothing special.",29,1
R20227,C06996,P0445,2023-11-27,5,Amazing value for the price.,16,1
R07775,C00749,P0206,2023-11-27,3,"It is okay, nothing special.",49,1
R23797,C08302,P0273,2023-11-27,4,Perfect. Will buy again.,24,1
R08952,C00670,P0520,2023-11-27,3,Fine for basic use.,36,1
R21833,C03297,P0255,2023-11-27,4,Love it! Exactly what I needed.,14,1
R24688,C07992,P0568,2023-11-27,3,"It is okay, nothing special.",42,1
R04768,C03167,P0641,2023-11-27,5,Great product! Highly recommend.,19,0
R17009,C00614,P0488,2023-11-27,3,"Average quality, meets expectations.",19,1
R06603,C04250,P0826,2023-11-27,4,Love it! Exactly what I needed.,19,1
R03663,C05135,P0018,2023-11-27,2,Terrible experience. Avoid.,38,1
R24744,C06930,P0614,2023-11-27,4,Love it! Exactly what I needed.,21,1
R09563,C01781,P0843,2023-11-27,3,Decent product for the price.,41,1
R23044,C03438,P0856,2023-11-27,3,"It is okay, nothing special.",20,1
R03267,C00188,P0709,2023-11-27,3,Fine for basic use.,37,0
R01997,C03833,P0792,2023-11-27,4,Great product! Highly recommend.,32,1
R16662,C09861,P0947,2023-11-27,5,Love it! Exactly what I needed.,20,1
R21288,C07870,P0308,2023-11-27,4,Amazing value for the price.,21,1
R13632,C05161,P0180,2023-11-28,4,Amazing value for the price.,42,1
R10852,C00153,P0416,2023-11-28,4,Great product! Highly recommend.,24,0
R21117,C05282,P0051,2023-11-28,2,Broke after a week of use.,23,1
R05795,C06285,P0572,2023-11-28,2,Would not recommend. Poor value.,13,1
R05865,C04911,P0282,2023-11-28,1,Disappointed with the quality.,2,0
R13570,C07235,P0163,2023-11-28,3,"Average quality, meets expectations.",42,1
R08167,C01742,P0138,2023-11-28,3,"Not bad, not great.",42,1
R18021,C01781,P0540,2023-11-28,3,Fine for basic use.,15,1
R19131,C02840,P0817,2023-11-28,5,Great product! Highly recommend.,6,0
R10980,C06242,P0547,2023-11-28,3,Decent product for the price.,26,1
R19836,C00650,P0233,2023-11-28,4,Amazing value for the price.,13,1
R14814,C02845,P0590,2023-11-28,3,"It is okay, nothing special.",26,1
R02599,C09134,P0722,2023-11-28,2,Not as described. Returning it.,36,1
R09435,C04846,P0983,2023-11-28,2,Disappointed with the quality.,15,1
R06483,C08070,P0441,2023-11-28,3,"It is okay, nothing special.",36,0
R17955,C08776,P0436,2023-11-28,3,"It is okay, nothing special.",48,1
R22588,C00186,P0903,2023-11-28,4,"Excellent quality, fast shipping.",23,1
R07898,C01852,P0939,2023-11-28,4,Amazing value for the price.,18,0
R15050,C01123,P0974,2023-11-28,3,"Not bad, not great.",1,0
R00963,C04788,P0336,2023-11-28,3,"It is okay, nothing special.",24,1
R08742,C01559,P0921,2023-11-28,2,Disappointed with the quality.,45,0
R24023,C02948,P0721,2023-11-28,4,Amazing value for the price.,40,0
R22501,C05813,P0952,2023-11-28,4,Perfect. Will buy again.,9,0
R21228,C05646,P0682,2023-11-28,1,Terrible experience. Avoid.,32,0
R23645,C08524,P0447,2023-11-28,4,Perfect. Will buy again.,47,1
R24214,C02997,P0495,2023-11-28,4,Great product! Highly recommend.,41,1
R02790,C09826,P0225,2023-11-28,2,Disappointed with the quality.,2,1
R06233,C09664,P0808,2023-11-28,4,Perfect. Will buy again.,43,1
R13910,C08264,P0828,2023-11-28,5,Perfect. Will buy again.,34,1
R06291,C00158,P0237,2023-11-28,1,Broke after a week of use.,47,1
R24564,C02188,P0879,2023-11-28,3,Decent product for the price.,46,0
R14091,C04315,P0658,2023-11-29,2,Would not recommend. Poor value.,18,0
R00877,C00051,P0183,2023-11-29,4,Great product! Highly recommend.,24,1
R09977,C09821,P0831,2023-11-29,5,Love it! Exactly what I needed.,5,1
R18189,C04906,P0559,2023-11-29,4,"Excellent quality, fast shipping.",5,1
R14225,C02205,P0353,2023-11-29,2,Would not recommend. Poor value.,39,0
R18505,C09321,P0216,2023-11-29,2,Broke after a week of use.,8,1
R00927,C04470,P0007,2023-11-29,1,Disappointed with the quality.,34,1
R23641,C07749,P0905,2023-11-29,4,Amazing value for the price.,47,1
R18283,C01765,P0908,2023-11-29,5,Great product! Highly recommend.,10,0
R01443,C07754,P0209,2023-11-29,3,Fine for basic use.,44,1
R12494,C06619,P0998,2023-11-29,5,Perfect. Will buy again.,4,1
R13243,C08704,P0930,2023-11-29,3,"Not bad, not great.",3,1
R10100,C03800,P0653,2023-11-29,4,Love it! Exactly what I needed.,47,1
R22679,C06034,P0149,2023-11-29,2,Broke after a week of use.,19,1
R22347,C04930,P0726,2023-11-29,5,"Excellent quality, fast shipping.",20,0
R01325,C02513,P0605,2023-11-29,4,"Excellent quality, fast shipping.",6,1
R19941,C02474,P0847,2023-11-29,4,Great product! Highly recommend.,36,1
R21038,C06046,P0931,2023-11-29,4,Great product! Highly recommend.,27,1
R16239,C02181,P0311,2023-11-29,3,Fine for basic use.,38,1
R00999,C03559,P0211,2023-11-29,5,Love it! Exactly what I needed.,38,0
R18471,C03057,P0798,2023-11-29,2,Would not recommend. Poor value.,16,1
R22055,C07283,P0265,2023-11-29,3,"It is okay, nothing special.",30,1
R14873,C03760,P0517,2023-11-29,5,"Excellent quality, fast shipping.",39,1
R19862,C03235,P0003,2023-11-29,3,"Not bad, not great.",45,0
R23088,C03847,P0601,2023-11-29,4,Perfect. Will buy again.,17,0
R19046,C06136,P0771,2023-11-29,3,"It is okay, nothing special.",48,1
R22751,C01014,P0735,2023-11-29,3,"It is okay, nothing special.",12,1
R23822,C02226,P0826,2023-11-29,3,"Average quality, meets expectations.",44,1
R05609,C02351,P0382,2023-11-29,4,Perfect. Will buy again.,48,1
R17390,C05348,P0549,2023-11-29,4,"Excellent quality, fast shipping.",25,1
R12115,C02429,P0423,2023-11-29,2,Disappointed with the quality.,42,1
R23468,C01983,P0144,2023-11-30,5,"Excellent quality, fast shipping.",26,1
R08771,C02662,P0152,2023-11-30,5,Love it! Exactly what I needed.,32,0
R23566,C00102,P0933,2023-11-30,2,Terrible experience. Avoid.,18,1
R23845,C01155,P0249,2023-11-30,3,"It is okay, nothing special.",42,1
R03594,C08297,P0150,2023-11-30,2,Terrible experience. Avoid.,44,1
R23888,C06027,P0656,2023-11-30,2,Would not recommend. Poor value.,37,1
R16000,C02068,P0563,2023-11-30,4,"Excellent quality, fast shipping.",41,1
R12514,C03367,P0532,2023-11-30,3,"It is okay, nothing special.",17,1
R15379,C02075,P0476,2023-11-30,2,Would not recommend. Poor value.,49,1
R02387,C05393,P0206,2023-11-30,2,Would not recommend. Poor value.,10,1
R01921,C01402,P0995,2023-11-30,5,Great product! Highly recommend.,23,0
R15738,C06837,P0607,2023-11-30,1,Broke after a week of use.,49,1
R05691,C07630,P0960,2023-11-30,4,Love it! Exactly what I needed.,38,1
R18445,C06640,P0964,2023-11-30,3,Decent product for the price.,41,0
R11881,C03646,P0707,2023-11-30,3,"Average quality, meets expectations.",12,1
R06751,C00699,P0128,2023-11-30,3,"It is okay, nothing special.",24,0
R07955,C06718,P0774,2023-11-30,4,Love it! Exactly what I needed.,22,1
R17296,C07303,P0021,2023-11-30,3,"Not bad, not great.",21,1
R18312,C05906,P0367,2023-11-30,3,Fine for basic use.,15,1
R01478,C06967,P0422,2023-11-30,2,Not as described. Returning it.,29,1
R03679,C01914,P0257,2023-11-30,5,Amazing value for the price.,48,1
R09739,C03612,P0749,2023-11-30,3,"Not bad, not great.",29,1
R12831,C01187,P0570,2023-11-30,4,"Excellent quality, fast shipping.",44,1
R15063,C02824,P0645,2023-11-30,2,Broke after a week of use.,17,1
R13465,C04981,P0726,2023-11-30,4,Great product! Highly recommend.,23,0
R08007,C04104,P0787,2023-11-30,3,"Not bad, not great.",19,0
R05433,C03830,P0590,2023-11-30,4,Great product! Highly recommend.,12,1
R09948,C03197,P0810,2023-11-30,4,"Excellent quality, fast shipping.",27,1
R08890,C00646,P0872,2023-11-30,5,Amazing value for the price.,19,1
R15460,C02308,P0015,2023-11-30,3,Decent product for the price.,38,0
R01599,C02317,P0130,2023-11-30,2,Disappointed with the quality.,29,1
R21971,C04553,P0872,2023-11-30,4,Love it! Exactly what I needed.,19,1
R02856,C01314,P0188,2023-11-30,3,Decent product for the price.,13,0
R19983,C06281,P0166,2023-11-30,3,Fine for basic use.,4,1
R08196,C09029,P0962,2023-11-30,3,Decent product for the price.,47,1
R08886,C04883,P0396,2023-11-30,3,Fine for basic use.,8,0
R23520,C06213,P0749,2023-11-30,3,"Not bad, not great.",11,1
R11598,C00295,P0486,2023-12-01,3,"Not bad, not great.",20,1
R12167,C01537,P0375,2023-12-01,4,Love it! Exactly what I needed.,25,1
R20600,C00348,P0713,2023-12-01,4,Amazing value for the price.,9,1
R17905,C00524,P0741,2023-12-01,4,"Excellent quality, fast shipping.",44,0
R24864,C09644,P0198,2023-12-01,1,Disappointed with the quality.,41,0
R04528,C05307,P0863,2023-12-01,4,Great product! Highly recommend.,26,1
R23175,C00933,P0301,2023-12-01,4,Amazing value for the price.,45,1
R23427,C09215,P0572,2023-12-01,4,"Excellent quality, fast shipping.",21,1
R05493,C01474,P0632,2023-12-01,2,Broke after a week of use.,42,1
R08520,C00429,P0368,2023-12-01,3,Decent product for the price.,7,1
R05368,C07906,P0702,2023-12-01,4,Amazing value for the price.,37,0
R00593,C05076,P0946,2023-12-01,5,"Excellent quality, fast shipping.",28,1
R17788,C08958,P0221,2023-12-01,1,Disappointed with the quality.,45,0
R08593,C05469,P0852,2023-12-01,2,Not as described. Returning it.,23,1
R02482,C05023,P0325,2023-12-01,4,Love it! Exactly what I needed.,23,1
R23243,C02191,P0504,2023-12-01,4,"Excellent quality, fast shipping.",10,1
R20155,C09140,P0055,2023-12-01,3,"It is okay, nothing special.",10,0
R20318,C09002,P0662,2023-12-01,3,Fine for basic use.,36,1
R13672,C00481,P0876,2023-12-01,3,Decent product for the price.,36,1
R07061,C07900,P0065,2023-12-01,2,Terrible experience. Avoid.,10,1
R11220,C05020,P0932,2023-12-01,5,Love it! Exactly what I needed.,11,0
R20253,C01158,P0428,2023-12-01,4,Love it! Exactly what I needed.,23,1
R10321,C03438,P0232,2023-12-01,5,Amazing value for the price.,30,1
R14291,C07060,P0391,2023-12-01,4,"Excellent quality, fast shipping.",13,1
R06510,C02979,P0094,2023-12-01,4,Great product! Highly recommend.,13,1
R17716,C00755,P0871,2023-12-01,2,Would not recommend. Poor value.,29,1
R10954,C02197,P0273,2023-12-01,4,Love it! Exactly what I needed.,26,0
R24996,C07100,P0546,2023-12-01,3,Fine for basic use.,21,1
R00251,C07859,P0197,2023-12-01,3,"It is okay, nothing special.",27,1
R13882,C02348,P0550,2023-12-01,4,Love it! Exactly what I needed.,48,1
R21390,C04610,P0586,2023-12-02,4,Amazing value for the price.,45,1
R15942,C09076,P0413,2023-12-02,5,Great product! Highly recommend.,49,1
R11846,C04325,P0706,2023-12-02,2,Not as described. Returning it.,34,1
R13073,C05194,P0489,2023-12-02,4,Love it! Exactly what I needed.,9,1
R04849,C03259,P0390,2023-12-02,3,"Average quality, meets expectations.",22,0
R18788,C09689,P0989,2023-12-02,3,"Not bad, not great.",30,1
R07303,C09940,P0011,2023-12-02,4,Love it! Exactly what I needed.,5,1
R19583,C06217,P0500,2023-12-02,3,Fine for basic use.,41,1
R14286,C09864,P0007,2023-12-02,3,"Not bad, not great.",33,1
R14891,C09361,P0576,2023-12-02,3,Decent product for the price.,29,1
R24496,C03198,P0721,2023-12-02,4,"Excellent quality, fast shipping.",30,1
R20092,C07669,P0721,2023-12-02,4,Amazing value for the price.,15,1
R10921,C03127,P0650,2023-12-02,2,Disappointed with the quality.,18,1
R12668,C03213,P0896,2023-12-02,3,Fine for basic use.,19,1
R12521,C08751,P0229,2023-12-02,3,"Not bad, not great.",36,1
R19540,C07877,P0038,2023-12-02,1,Disappointed with the quality.,15,1
R03317,C09100,P0355,2023-12-02,5,Love it! Exactly what I needed.,29,1
R08267,C05797,P0891,2023-12-02,3,Fine for basic use.,40,1
R00408,C09297,P0012,2023-12-02,4,Great product! Highly recommend.,33,1
R24643,C09080,P0670,2023-12-02,4,Great product! Highly recommend.,47,1
R12630,C09073,P0822,2023-12-02,2,Terrible experience. Avoid.,34,1
R20317,C01375,P0970,2023-12-02,3,Fine for basic use.,3,1
R11078,C03416,P0985,2023-12-02,4,Amazing value for the price.,49,1
R15703,C00815,P0461,2023-12-02,3,Decent product for the price.,3,1
R16066,C01869,P0980,2023-12-02,5,"Excellent quality, fast shipping.",0,1
R00168,C01625,P0683,2023-12-02,4,Great product! Highly recommend.,8,1
R08334,C05983,P0638,2023-12-02,4,Perfect. Will buy again.,18,1
R07230,C07785,P0314,2023-12-02,3,"It is okay, nothing special.",46,1
R22478,C05281,P0949,2023-12-03,2,Not as described. Returning it.,44,1
R03885,C06106,P0235,2023-12-03,3,"Not bad, not great.",2,1
R20213,C06427,P0721,2023-12-03,4,Amazing value for the price.,6,1
R00530,C00633,P0827,2023-12-03,4,Amazing value for the price.,24,0
R00565,C06198,P0014,2023-12-03,3,"Not bad, not great.",21,1
R09026,C05944,P0916,2023-12-03,4,Amazing value for the price.,23,1
R16409,C08992,P0042,2023-12-03,4,Love it! Exactly what I needed.,28,1
R24982,C09277,P0064,2023-12-03,3,"Not bad, not great.",47,0
R18153,C02076,P0905,2023-12-03,3,Fine for basic use.,20,1
R15327,C08050,P0261,2023-12-03,3,Fine for basic use.,8,1
R14024,C00892,P0181,2023-12-03,4,Love it! Exactly what I needed.,10,1
R18748,C00768,P0025,2023-12-03,4,Great product! Highly recommend.,17,1
R05271,C06310,P0856,2023-12-03,2,Broke after a week of use.,18,1
R03262,C05678,P0868,2023-12-03,4,"Excellent quality, fast shipping.",40,0
R14518,C06667,P0930,2023-12-03,4,Great product! Highly recommend.,10,1
R09646,C01625,P0412,2023-12-03,3,"Not bad, not great.",8,1
R03931,C02241,P0112,2023-12-03,4,"Excellent quality, fast shipping.",1,1
R18183,C04890,P0364,2023-12-03,4,Perfect. Will buy again.,23,1
R12304,C03838,P0206,2023-12-03,2,Terrible experience. Avoid.,4,1
R23169,C07714,P0622,2023-12-03,3,"Not bad, not great.",29,0
R04126,C03847,P0405,2023-12-03,2,Broke after a week of use.,13,1
R02549,C09967,P0653,2023-12-03,3,Fine for basic use.,49,0
R05101,C09071,P0565,2023-12-03,4,"Excellent quality, fast shipping.",7,1
R15411,C09104,P0338,2023-12-03,4,Great product! Highly recommend.,41,1
R16970,C09764,P0654,2023-12-03,3,"Average quality, meets expectations.",46,1
R06992,C02889,P0043,2023-12-03,3,"It is okay, nothing special.",35,1
R05367,C06005,P0471,2023-12-03,4,Perfect. Will buy again.,42,1
R00447,C06867,P0998,2023-12-03,5,Perfect. Will buy again.,9,1
R15790,C05428,P0526,2023-12-03,3,Decent product for the price.,36,1
R17214,C08568,P0736,2023-12-03,2,Would not recommend. Poor value.,34,1
R18945,C00790,P0696,2023-12-03,2,Not as described. Returning it.,13,0
R00053,C02606,P0299,2023-12-03,4,Love it! Exactly what I needed.,48,1
R24021,C09547,P0955,2023-12-03,4,Love it! Exactly what I needed.,36,1
R00833,C07578,P0638,2023-12-03,2,Disappointed with the quality.,7,0
R20959,C04601,P0414,2023-12-03,1,Terrible experience. Avoid.,31,1
R13862,C08160,P0902,2023-12-03,4,Love it! Exactly what I needed.,32,0
R17783,C06987,P0011,2023-12-03,4,Great product! Highly recommend.,14,1
R23700,C07424,P0114,2023-12-03,4,Amazing value for the price.,1,0
R07067,C01088,P0691,2023-12-03,1,Disappointed with the quality.,28,1
R06491,C04119,P0850,2023-12-03,2,Broke after a week of use.,7,1
R14174,C03996,P0294,2023-12-04,5,"Excellent quality, fast shipping.",0,1
R19063,C04311,P0425,2023-12-04,3,"Average quality, meets expectations.",40,1
R09082,C08753,P0966,2023-12-04,4,"Excellent quality, fast shipping.",14,1
R09633,C09070,P0257,2023-12-04,5,"Excellent quality, fast shipping.",43,1
R05597,C04135,P0319,2023-12-04,3,"It is okay, nothing special.",1,1
R09013,C00937,P0705,2023-12-04,1,Not as described. Returning it.,9,1
R12882,C05322,P0368,2023-12-04,4,"Excellent quality, fast shipping.",41,1
R02364,C04885,P0974,2023-12-04,3,Decent product for the price.,36,0
R10043,C09883,P0421,2023-12-04,4,Amazing value for the price.,44,1
R01032,C01372,P0913,2023-12-04,3,"It is okay, nothing special.",40,1
R10897,C02677,P0920,2023-12-04,4,Love it! Exactly what I needed.,43,1
R17537,C02727,P0735,2023-12-04,4,Perfect. Will buy again.,24,1
R03660,C05591,P0544,2023-12-04,2,Not as described. Returning it.,34,1
R08837,C08211,P0986,2023-12-04,3,"It is okay, nothing special.",28,1
R10453,C00750,P0852,2023-12-04,3,"It is okay, nothing special.",2,1
R09754,C08180,P0468,2023-12-04,3,"Not bad, not great.",30,1
R06852,C02822,P0770,2023-12-04,3,"Not bad, not great.",49,1
R02643,C06372,P0524,2023-12-04,2,Not as described. Returning it.,19,1
R00279,C01810,P0654,2023-12-04,3,Fine for basic use.,24,1
R03841,C09088,P0460,2023-12-04,2,Not as described. Returning it.,37,1
R05118,C00037,P0683,2023-12-04,2,Not as described. Returning it.,43,1
R04371,C03763,P0129,2023-12-04,3,Decent product for the price.,45,1
R24664,C08035,P0516,2023-12-04,4,"Excellent quality, fast shipping.",40,1
R21495,C09317,P0402,2023-12-04,3,"Not bad, not great.",0,1
R08995,C04244,P0160,2023-12-04,4,Love it! Exactly what I needed.,18,1
R22067,C04965,P0747,2023-12-04,3,"Not bad, not great.",34,1
R02269,C07197,P0226,2023-12-04,4,Great product! Highly recommend.,13,1
R08810,C09736,P0184,2023-12-05,3,"It is okay, nothing special.",21,0
R12178,C03353,P0879,2023-12-05,2,Not as described. Returning it.,35,0
R11054,C03830,P0181,2023-12-05,3,Fine for basic use.,12,1
R10889,C09474,P0158,2023-12-05,2,Disappointed with the quality.,24,1
R20544,C06170,P0503,2023-12-05,4,Perfect. Will buy again.,31,1
R03105,C02337,P0834,2023-12-05,3,"It is okay, nothing special.",3,0
R22891,C04417,P0851,2023-12-05,4,Perfect. Will buy again.,34,1
R05391,C00094,P0764,2023-12-05,4,Perfect. Will buy again.,0,0
R17025,C00920,P0845,2023-12-05,4,Great product! Highly recommend.,29,1
R22348,C01022,P0079,2023-12-05,5,Great product! Highly recommend.,9,1
R03333,C01933,P0547,2023-12-05,4,Amazing value for the price.,36,1
R13880,C09891,P0244,2023-12-05,3,Fine for basic use.,49,0
R07732,C01495,P0959,2023-12-05,5,Perfect. Will buy again.,15,1
R22318,C06752,P0760,2023-12-05,4,Amazing value for the price.,35,1
R05444,C03439,P0753,2023-12-05,4,Love it! Exactly what I needed.,10,1
R17494,C04971,P0564,2023-12-05,4,Perfect. Will buy again.,7,1
R24213,C08732,P0526,2023-12-05,4,"Excellent quality, fast shipping.",3,1
R11345,C04217,P0160,2023-12-05,4,Great product! Highly recommend.,29,1
R15605,C07631,P0284,2023-12-05,4,Perfect. Will buy again.,31,0
R20822,C07861,P0948,2023-12-05,1,Not as described. Returning it.,40,1
R06175,C01279,P0701,2023-12-05,2,Not as described. Returning it.,43,0
R20008,C04760,P0251,2023-12-05,1,Would not recommend. Poor value.,34,1
R11229,C02704,P0056,2023-12-05,4,Amazing value for the price.,28,1
R02567,C08565,P0450,2023-12-05,3,"Not bad, not great.",24,1
R15694,C02618,P0163,2023-12-05,3,Fine for basic use.,45,1
R23227,C04268,P0661,2023-12-05,5,"Excellent quality, fast shipping.",35,1
R16678,C09755,P0676,2023-12-05,5,Great product! Highly recommend.,38,0
R22060,C05596,P0162,2023-12-05,3,"Average quality, meets expectations.",42,0
R01676,C07260,P0239,2023-12-05,4,Amazing value for the price.,15,1
R13048,C04059,P0568,2023-12-05,3,Fine for basic use.,49,1
R23915,C05646,P0166,2023-12-05,4,Perfect. Will buy again.,2,1
R09534,C02030,P0639,2023-12-06,5,Amazing value for the price.,9,1
R24155,C08777,P0360,2023-12-06,5,Amazing value for the price.,48,1
R01671,C09568,P0581,2023-12-06,4,Love it! Exactly what I needed.,17,1
